date,close,high,low,open,volume,adj_close
2020-01-31,74.60856628417969,77.78324080814086,74.31448034488959,77.36139664518089,199588400,74.60856628417969
2020-02-03,74.4036636352539,75.5679502030693,72.85127664058147,73.35266528651083,173788400,74.4036636352539
2020-02-04,76.8600082397461,77.05044280806926,75.60170706629567,76.00667569866678,136616400,76.8600082397461
2020-02-05,77.48675537109375,78.28464294726993,76.88412080562057,77.98573120045752,118826800,77.48675537109375
2020-02-06,78.39311218261719,78.39552507490272,77.1999001655233,77.7567339114429,105425600,78.39311218261719
2020-02-07,77.32755279541016,78.14183107037995,76.8370524098855,77.89295663582978,117684000,77.32755279541016
2020-02-10,77.6948013305664,77.6948013305664,75.83428641741939,75.91401971596468,109348800,77.6948013305664
2020-02-11,77.22606658935547,78.26264398287658,77.00860470842123,78.19015914717811,94323200,77.22606658935547
2020-02-12,79.06000518798828,79.06483505188083,77.67548599053883,77.67548599053883,113730400,79.06000518798828
2020-02-13,78.49700164794922,78.82319807398167,78.12973294999506,78.33269781258844,94747600,78.49700164794922
2020-02-14,78.51636505126953,78.76523951540129,78.0089490191431,78.4656182863691,80113600,78.51636505126953
2020-02-18,77.07866668701172,77.25988612279623,76.01792538344428,76.19914481922879,152531200,77.07866668701172
2020-02-19,78.19497680664062,78.4245243735885,77.32029218115534,77.32029218115534,93984000,78.19497680664062
2020-02-20,77.39279174804688,78.44386614487053,76.88779437840257,77.95578436208415,100566000,77.39279174804688
2020-02-21,75.64099884033203,77.42903672549149,75.02485563249914,76.98685711850104,129554000,75.64099884033203
2020-02-24,72.04800415039062,73.49775945094957,69.88545691802558,71.82571246698684,222195200,72.04800415039062
2020-02-25,69.60758972167969,73.09908711151304,69.13642361597664,72.71732141374063,230673600,69.60758972167969
2020-02-26,70.71182250976562,71.97552869907848,69.22582460812832,69.23307309062069,198054800,70.71182250976562
2020-02-27,66.08950805664062,69.10500169424336,65.95419815371966,67.92103635676665,320605600,66.08950805664062
2020-02-28,66.05085754394531,67.27107285671417,61.94563554811998,62.1606861550344,426510000,66.05085754394531
2020-03-02,72.20023345947266,72.83571074634416,67.10434419306169,68.20615768991611,341397200,72.20023345947266
2020-03-03,69.9072036743164,73.45426993984877,69.05667582944147,73.3745366413102,319475600,69.9072036743164
2020-03-04,73.14983367919922,73.30930768219956,70.82781196815235,71.62759322830975,219178400,73.14983367919922
2020-03-05,70.77706146240234,72.3790349760971,70.41220399588842,71.40528289969257,187572800,70.77706146240234
2020-03-06,69.8371353149414,70.26964775134793,67.95245619771107,68.13850549074616,226176800,69.8371353149414
2020-03-09,64.3135757446289,67.19375264320037,63.54761831737935,63.72883776125021,286744800,64.3135757446289
2020-03-10,68.94552612304688,69.21131605967966,65.0867606135554,66.96419837707879,285290000,68.94552612304688
2020-03-11,66.55103302001953,67.95004932218703,65.68842661681832,67.02462518678024,255598800,66.55103302001953
2020-03-12,59.97880554199219,65.23900324323806,59.92323260860385,61.84174314573799,418474000,59.97880554199219
2020-03-13,67.1647720336914,67.63594563074507,61.11928915474014,64.00430755021486,370732000,67.1647720336914
2020-03-16,58.52421188354492,62.60043602101579,57.9902170129729,58.46138678881957,322423600,58.52421188354492
2020-03-17,61.097537994384766,62.24525757240569,57.60362512771133,59.804837684368415,324056000,61.097537994384766
2020-03-18,59.601863861083984,60.406478598445545,57.29433564123959,57.93464652653443,300233600,59.601863861083984
2020-03-19,59.14519500732422,61.09269941838276,58.62086718026377,59.77583883377371,271857200,59.14519500732422
2020-03-20,55.390323638916016,60.84865193316744,55.090706190239764,59.725089265820536,401693200,55.390323638916016
2020-03-23,54.21360397338867,55.21152015646839,51.372084613414366,55.1100377172106,336752800,54.21360397338867
2020-03-24,59.6525993347168,59.84831571056435,56.61294527600062,57.1106940064076,287531200,59.6525993347168
2020-03-25,59.323997497558594,62.399894457247456,59.029213577289134,60.58770003932158,303602000,59.323997497558594
2020-03-26,62.44580841064453,62.50379627651141,59.52696661828964,59.56562765348039,252087200,62.44580841064453
2020-03-27,59.860408782958984,61.8248250722316,59.69368630258447,61.07095335601888,204216800,59.860408782958984
2020-03-30,61.56869888305664,61.74025490515105,60.2615017965214,60.5852833250574,167976400,61.56869888305664
2020-03-31,61.44304656982422,63.4243781505614,60.88972489834924,61.75957958595021,197002000,61.44304656982422
2020-04-01,58.2100944519043,60.09719207609643,57.78000065964953,59.56078230159109,176218400,58.2100944519043
2020-04-02,59.18143844604492,59.234596446659125,57.241182484383906,58.072376290076036,165934000,59.18143844604492
2020-04-03,58.3309211730957,59.36749487099752,57.741353268233574,58.6667810943843,129880000,58.3309211730957
2020-04-06,63.41956329345703,63.5742000668219,60.256680497705005,60.62394928655553,201820400,63.41956329345703
2020-04-07,62.68501281738281,65.64976767726971,62.58111543792132,65.43229844270063,202887200,62.68501281738281
2020-04-08,64.28941345214844,64.60352421399418,63.1199448269442,63.484794969799864,168895200,64.28941345214844
2020-04-09,64.75333404541016,65.25592013573771,63.95839000283478,64.92489377394622,161834800,64.75333404541016
2020-04-13,66.02428436279297,66.13301897916537,64.23141674512242,64.8306516969401,131022800,66.02428436279297
2020-04-14,69.35871887207031,69.64867293181604,67.1840855454915,67.6552590491188,194994800,69.35871887207031
2020-04-15,68.72565460205078,69.18474234820361,67.80747910974512,68.23515430833677,131154400,68.72565460205078
2020-04-16,69.271728515625,69.63658597716727,68.22307301485074,69.43845097329417,157125200,69.271728515625
2020-04-17,68.33180236816406,69.33455576393993,66.89654391550201,68.78847886393716,215250000,68.33180236816406
2020-04-20,66.9134750366211,68.06119834153615,66.89414820439593,67.15993823398618,130015200,66.9134750366211
2020-04-21,64.84514617919922,66.99078550242736,64.13476539316186,66.75640806793423,180991600,64.84514617919922
2020-04-22,66.71290588378906,67.14782951135057,65.77056644151477,66.11125243793057,116862400,66.71290588378906
2020-04-23,66.45436096191406,68.07808706003861,66.41569993888298,66.6573258024501,124814400,66.45436096191406
2020-04-24,68.37289428710938,68.38256138963163,66.93038709342744,66.97871523220005,126161200,68.37289428710938
2020-04-27,68.42120361328125,68.75222988872481,67.64316798553294,68.09016996400102,117087600,68.42120361328125
2020-04-28,67.3121337890625,69.06392140300909,67.22032214952667,68.88270199466979,112004800,67.3121337890625
2020-04-29,69.52302551269531,69.99178036647727,68.59518290617446,68.79814778505363,137280800,69.52302551269531
2020-04-30,70.98967742919922,71.16606696831562,69.67282086621682,70.06183497622997,183064000,70.98967742919922
2020-05-01,69.84679412841797,72.2461373205468,69.068758508474,69.16540738463718,240616800,69.84679412841797
2020-05-04,70.83505249023438,70.96311392727311,69.1823321546666,69.87096747127923,133568000,70.83505249023438
2020-05-05,71.89820861816406,72.7294023781066,71.14916678667844,71.29414381435919,147751200,71.89820861816406
2020-05-06,72.6400146484375,73.27065487426464,72.21475059268822,72.59893499011841,142333600,72.6400146484375
2020-05-07,73.39144897460938,73.73697961793019,72.96377378346223,73.26580616038919,115215200,73.39144897460938
2020-05-08,75.13829040527344,75.19159229593362,73.72337622769179,74.05045567520663,133838400,75.13829040527344
2020-05-11,76.32061767578125,76.81486350373997,74.4380975285037,74.64646215282984,145946400,76.32061767578125
2020-05-12,75.44841003417969,77.45448798811958,75.32727004325628,77.00384337710936,162301200,75.44841003417969
2020-05-13,74.53743743896484,76.54836579208815,73.46171369194431,75.62769739388037,200622400,74.53743743896484
2020-05-14,74.99535369873047,75.05592369907653,73.05468852162736,73.77668558751988,158929200,74.99535369873047
2020-05-15,74.55197143554688,74.59800522378177,72.73487156458532,72.7687943111998,166348400,74.55197143554688
2020-05-18,76.30850219726562,76.68161544536761,75.18432690881329,75.87482634655969,135178400,76.30850219726562
2020-05-19,75.8675765991211,77.17103702628488,75.83607901036319,76.32548203793918,101729600,75.8675765991211
2020-05-20,77.34303283691406,77.41328870045753,76.68644883413718,76.7252145142633,111504800,77.34303283691406
2020-05-21,76.76641845703125,77.74523171426733,76.52898139842385,77.20494465969075,102688800,76.76641845703125
2020-05-22,77.26065826416016,77.34303256146072,76.40298515469343,76.50473859508931,81803200,77.26065826416016
2020-05-26,76.73735046386719,78.5568683167511,76.68162339962899,78.37758347481825,125522000,76.73735046386719
2020-05-27,77.07168579101562,77.21705526702166,75.85544287582236,76.59440129810365,112945200,77.07168579101562
2020-05-28,77.10559844970703,78.36303205284943,76.4708261278027,76.7470214416537,133560800,77.10559844970703
2020-05-29,77.0304946899414,77.80821132778638,76.67434283627068,77.34788086093664,153532400,77.0304946899414
2020-06-01,77.97781372070312,78.09895371175787,76.85363105469186,76.9844643152945,80791200,77.97781372070312
2020-06-02,78.33881378173828,78.36304326033381,77.27035810172477,77.71130947324757,87642800,78.33881378173828
2020-06-03,78.77006530761719,79.03173182452788,78.08683399477036,78.65861858793946,104491200,78.77006530761719
2020-06-04,78.0916976928711,78.8912188000404,77.71858439241902,78.59321910796065,87560400,78.0916976928711
2020-06-05,80.31582641601562,80.37639642085425,78.31217331772173,78.34124573703636,137250400,80.31582641601562
2020-06-08,80.79067993164062,80.82460267780965,79.30308470158906,80.01296326734492,95654400,80.79067993164062
2020-06-09,83.3419189453125,83.73441147585518,80.43940843762967,80.47090602974993,147712400,83.3419189453125
2020-06-10,85.48607635498047,85.95367499163955,83.8506863159115,84.28921253488384,166651600,85.48607635498047
2020-06-11,81.38186645507812,85.05483286146779,81.28011297568305,84.63084277845434,201662400,81.38186645507812
2020-06-12,82.08447265625,84.26499296476219,80.97483335252352,83.5187737124544,200146000,82.08447265625
2020-06-15,83.0995864868164,83.7513200559991,80.57745165991837,80.73978245781511,138808800,83.0995864868164
2020-06-16,85.30192565917969,85.57328542706455,83.51874869015089,85.1517132659384,165428800,85.30192565917969
2020-06-17,85.18323516845703,86.10632149459083,85.062095153019,86.04575148687181,114406400,85.18323516845703
2020-06-18,85.21712493896484,85.63384672653369,84.6089999308216,85.13959358458067,96820400,85.21712493896484
2020-06-19,84.73015594482422,86.38735014117718,83.62293464807695,85.92217671437545,264476000,84.73015594482422
2020-06-22,86.94701385498047,87.08995815364833,85.07661214341427,85.12264593038505,135445200,86.94701385498047
2020-06-23,88.80286407470703,90.22020316994305,87.77074918797572,88.18989613632456,212155600,88.80286407470703
2020-06-24,87.2353286743164,89.35043555341034,86.86221543627708,88.4321923624518,192623200,87.2353286743164
2020-06-25,88.3934326171875,88.43219830369976,86.63205971274161,87.39039728120305,137522400,88.3934326171875
2020-06-26,85.6774673461914,88.50972079929527,85.52967271907464,88.28924513838203,205256800,85.6774673461914
2020-06-29,87.65204620361328,87.74653893980732,85.10810654900735,85.58539837995676,130646000,87.65204620361328
2020-06-30,88.38374328613281,88.66963931267749,87.22080221413067,87.24018136135113,140223200,88.38374328613281
2020-07-01,88.2165756225586,89.00398569728229,88.16812405423994,88.46128081179627,110737200,88.2165756225586
2020-07-02,88.2165756225586,89.75748041356287,88.10271110979996,89.122707936332,114041600,88.2165756225586
2020-07-06,90.57638549804688,91.0439841546096,89.61210837219791,89.6436059572989,118655600,90.57638549804688
2020-07-07,90.29531860351562,91.73203698734285,90.18387189252502,90.95432038842118,112424400,90.29531860351562
2020-07-08,92.39832305908203,92.42982064230873,91.18449788463136,91.27172253001288,117092000,92.39832305908203
2020-07-09,92.79566955566406,93.34321735378231,91.74901813164107,93.28991545550893,125642800,92.79566955566406
2020-07-10,92.9579849243164,93.01613714978424,91.78050772022172,92.39105063414506,90257200,92.9579849243164
2020-07-13,92.52914428710938,96.8683794397454,92.31593673037001,94.26144459491981,191649200,92.52914428710938
2020-07-14,94.06035614013672,94.25175199437801,90.97855460222202,91.91132657887599,170989200,94.06035614013672
2020-07-15,94.70722961425781,96.18271360128323,93.5103660869661,95.93316555212387,153198000,94.70722961425781
2020-07-16,93.54190826416016,94.39715658739463,92.9434762151796,93.58067396134197,110577600,93.54190826416016
2020-07-17,93.35291290283203,94.14759106406643,92.8804639114332,93.99253569772281,92186800,93.35291290283203
2020-07-20,95.32022094726562,95.45832232514117,93.09609226760277,93.44013312925429,90318000,95.32022094726562
2020-07-21,94.00463104248047,96.18515083470295,93.75508296201137,96.11004463336359,103433200,94.00463104248047
2020-07-22,94.26872253417969,94.94952872983103,93.61941392094188,93.70663117027293,89001600,94.26872253417969
2020-07-23,89.9779281616211,94.07972590175224,89.16871402354269,94.00219454397538,197004400,89.9779281616211
2020-07-24,89.75503540039062,90.0990762102355,86.3921882418588,88.17779782726093,185438800,89.75503540039062
2020-07-27,91.88227081298828,91.97433840198715,90.59334674840196,90.81624022237884,121214000,91.88227081298828
2020-07-28,90.37285614013672,91.63028980605597,90.3680058085899,91.45342276195278,103625600,90.37285614013672
2020-07-29,92.10517883300781,92.28931402530422,90.81867244089453,90.85501296732149,90329200,92.10517883300781
2020-07-30,93.21963500976562,93.32381361272807,90.87194172588752,91.27897026336679,158130000,93.21963500976562
2020-07-31,102.97869873046875,103.12891115542561,97.71152622340603,99.70791855704327,374336800,102.97869873046875
2020-08-03,105.5735092163086,108.19013023936542,104.56078059833798,104.85878026409463,308151200,105.5735092163086
2020-08-04,106.2785415649414,107.36880152265259,105.04048696818748,105.76248400195036,173071600,106.2785415649414
2020-08-05,106.66378021240234,106.98359161753405,105.5347544170492,105.9999353148589,121776800,106.66378021240234
2020-08-06,110.38516998291016,110.8794231758555,106.406937145771,106.99567567916016,202428800,110.38516998291016
2020-08-07,107.87548828125,110.36333556331454,107.07937744727452,109.90702677912203,198045600,107.87548828125
2020-08-10,109.4434585571289,110.46044277754098,106.79541676618443,109.31967059014084,212403600,109.4434585571289
2020-08-11,106.18861389160156,109.20558233257063,105.9289051039155,108.7080157903305,187902400,106.18861389160156
2020-08-12,109.71770477294922,109.97498398938008,107.08422600127558,107.2783964791796,165598000,109.71770477294922
2020-08-13,111.65943145751953,112.66185296122792,110.60846363412838,111.09632674056478,210082000,111.65943145751953
2020-08-14,111.5599365234375,111.64974056440289,109.75169319709691,111.48469489954057,165565200,111.5599365234375
2020-08-17,111.26866149902344,112.70554822258934,110.64245541048665,112.68127506102117,119561600,111.26866149902344
2020-08-18,112.19583892822266,112.62059332113643,110.686140161124,111.02109052467661,105633600,112.19583892822266
2020-08-19,112.33660888671875,113.74922238512377,112.24195319013168,112.60359883769148,145538000,112.33660888671875
2020-08-20,114.82933807373047,114.94341528440668,112.36090456064325,112.37789651709356,126907200,114.82933807373047
2020-08-21,120.74676513671875,121.22976923366335,115.77592204362502,115.78805492165831,338054800,120.74676513671875
2020-08-24,122.1909408569336,125.03316047656546,120.32687724435412,124.94820069131609,345937600,122.1909408569336
2020-08-25,121.18851470947266,121.53317587987507,119.46765321039159,121.06473415847236,211495600,121.18851470947266
2020-08-26,122.83656311035156,123.29287194891076,121.43851175938384,122.50404222890556,163022400,122.83656311035156
2020-08-27,121.36813354492188,123.77102883487844,120.22493186903937,123.43850794155522,155552400,121.36813354492188
2020-08-28,121.1715316772461,122.75889449051752,120.94822892350749,122.3414212260646,187630000,121.1715316772461
2020-08-31,125.28070831298828,127.18361471555613,122.32927827603109,123.86325036863211,225702700,125.28070831298828
2020-09-01,130.27098083496094,130.87292869764627,126.72732074484928,128.8923509024096,151948100,130.27098083496094
2020-09-02,127.57194519042969,133.96025319602614,123.30013540143739,133.58161557752118,200119000,127.57194519042969
2020-09-03,117.35845184326172,125.08655566898445,116.98952488777601,123.21278864677252,257599600,117.35845184326172
2020-09-04,117.43611907958984,120.09629366493147,107.65948471911047,116.57204769157234,332607200,117.43611907958984
2020-09-08,109.53326416015625,115.52351448044385,109.39734331128103,110.63034169954362,231366600,109.53326416015625
2020-09-09,113.90215301513672,115.66913123084257,111.90216871799983,113.8439033465614,176940500,113.90215301513672
2020-09-10,110.1837387084961,116.98952122909824,109.22258206036143,116.85360038621577,182274400,110.1837387084961
2020-09-11,108.73713684082031,111.87304145706314,106.7954022543771,111.23226548811466,180860300,108.73713684082031
2020-09-14,111.9992446899414,112.55263871695288,109.51382694155708,111.37789025284532,140150100,111.9992446899414
2020-09-15,112.17401123046875,115.36816560750079,110.30023700342959,114.88273194668369,184642000,112.17401123046875
2020-09-16,108.86334228515625,112.62060121644382,108.77596778791039,111.87303669164397,154679000,108.86334228515625
2020-09-17,107.12550354003906,108.93131746592069,105.5429923714999,106.52357050283204,178011000,107.12550354003906
2020-09-18,103.72745513916016,107.64975978247199,102.99930468969426,107.18374764280628,287104900,103.72745513916016
2020-09-21,106.8730697631836,106.97986575435861,100.0964130289504,101.49446425369291,195713800,106.8730697631836
2020-09-22,108.55265808105469,109.57207159281869,105.97986595474057,109.39731520243424,183055400,108.55265808105469
2020-09-23,103.99930572509766,108.84393137946276,103.65949625131259,108.36820848614498,150718700,103.99930572509766
2020-09-24,105.06724548339844,107.03810463761715,101.94105203582586,102.1060976756968,167743300,105.06724548339844
2020-09-25,109.00897979736328,109.16432212155291,104.53328092968297,105.27114215532431,149981400,109.00897979736328
2020-09-28,111.61090850830078,111.96042134324223,109.49441741099088,111.65945483814875,137672400,111.61090850830078
2020-09-29,110.76624298095703,111.95070223231198,110.26139526105185,111.21284844222973,99382200,110.76624298095703
2020-09-30,112.43614196777344,113.84390402616219,110.30994757365427,110.4749932403561,142675200,112.43614196777344
2020-10-01,113.38758087158203,114.29048766143629,112.45554925094682,114.21281650793448,116120400,113.38758087158203
2020-10-02,109.7274169921875,112.00896103141628,108.95072761058432,109.60120691204848,144712000,109.7274169921875
2020-10-05,113.10604095458984,113.25167253166546,110.24198536966455,110.59149819179417,106243800,113.10604095458984
2020-10-06,109.86335754394531,112.73712413305032,108.97986466252809,112.32935419932602,161498200,109.86335754394531
2020-10-07,111.72742462158203,112.18373349473666,110.80509612706318,111.28082649663705,96849000,111.72742462158203
2020-10-08,111.62060546875,113.00894588963777,111.25167118458671,112.86331432521168,83477200,111.62060546875
2020-10-09,113.5623550415039,113.59147987684435,111.57207401243367,111.92158685077898,100506900,113.5623550415039
2020-10-12,120.7759017944336,121.53317715466372,115.80505821466257,116.56233357489269,240226800,120.7759017944336
2020-10-13,117.57202911376953,121.73705073964729,116.16427448485399,121.62054399652054,262330500,117.57202911376953
2020-10-14,117.659423828125,119.44581630770881,116.13516229019277,117.47495664988062,150712000,117.659423828125
2020-10-15,117.1933822631836,117.66910513115165,114.70796452850907,115.26135855246798,112559200,117.1933822631836
2020-10-16,115.55262756347656,118.0089281560019,115.34874631090426,117.74678982617324,115393800,115.55262756347656
2020-10-19,112.6011962890625,116.9118422011094,112.29051903948137,116.46524411778215,120639300,112.6011962890625
2020-10-20,114.08660888671875,115.51378488263892,112.26137377590751,112.81476779400624,124423700,114.08660888671875
2020-10-21,113.46524810791016,115.25164013400696,113.05747826966751,113.27107023085922,89946000,113.46524810791016
2020-10-22,112.37787628173828,114.601163016686,111.25166679554484,114.02834752777623,101988000,112.37787628173828
2020-10-23,111.6885757446289,113.15458745033783,110.95071451824744,112.99924512599237,82572600,111.6885757446289
2020-10-26,111.69828796386719,113.15458894171616,109.59150025316038,110.688585063703,111850700,111.69828796386719
2020-10-27,113.20314025878906,113.86333040398806,111.20315573383206,112.12547682460935,92276800,113.20314025878906
2020-10-28,107.96044158935547,112.06721355762778,107.863356340069,111.6982866474873,143937800,107.96044158935547
2020-10-29,111.96041870117188,113.52351567412646,108.93131000553764,109.09636307884779,146129200,111.96041870117188
2020-10-30,105.68861389160156,108.72742584588708,104.58182577242385,107.82451896896531,190272600,105.68861389160156
2020-11-02,105.60124206542969,107.45560232371076,104.19348732192323,105.93134082759394,122866900,105.60124206542969
2020-11-03,107.22257995605469,108.24198610997585,105.56239787070092,106.4653046968192,107624400,107.22257995605469
2020-11-04,111.6011962890625,112.22255078584597,109.07694271998845,110.81479612438059,138235500,111.6011962890625
2020-11-05,115.56234741210938,116.13516303960806,113.46527764397302,114.51380882447592,126387100,115.56234741210938
2020-11-06,115.43106079101562,115.92705207680842,112.94134718075708,115.07121742885344,114457900,115.43106079101562
2020-11-09,113.12611389160156,118.64042665215963,112.86353074963101,117.19134078148167,154515300,113.12611389160156
2020-11-10,112.78572845458984,114.36124218625869,110.99624681601809,112.37726248118744,138023400,112.78572845458984
2020-11-11,116.20907592773438,116.34523125447596,113.24282640096855,113.97223311704505,112295000,116.20907592773438
2020-11-12,115.93675994873047,117.22051541325983,115.31433350652887,116.33550583009225,103162300,115.93675994873047
2020-11-13,115.98538970947266,116.38412816982795,114.63355658842221,116.16044760960408,81581900,115.98538970947266
2020-11-16,116.996826171875,117.66787522451466,114.90585901966058,115.65471322677983,91183000,116.996826171875
2020-11-17,116.11184692382812,117.35670011994341,115.69365335764155,116.2674572832977,74271000,116.11184692382812
2020-11-18,114.78916931152344,116.53002096182686,114.75999422898965,115.35324564020682,76322100,114.78916931152344
2020-11-19,115.38243103027344,115.7908970620543,113.60267663763,114.36125853091154,74113000,115.38243103027344
2020-11-20,114.11811065673828,115.50884645150772,114.0694879933699,115.3824186228592,73604300,114.11811065673828
2020-11-23,110.72393798828125,114.39042656864258,110.62668524347754,113.96250558761568,127959300,110.72393798828125
2020-11-24,112.00769805908203,112.66902713847026,109.49853707376413,110.78230006896696,113874200,112.00769805908203
2020-11-25,112.8440933227539,113.54432503693381,112.0077062663623,112.37727712657373,76499200,112.8440933227539
2020-11-27,113.38871002197266,114.26399962865095,113.02887409805055,113.36926243956174,46691300,113.38871002197266
2020-11-30,115.78116607666016,117.64844554887398,113.6026659391683,113.75827627180732,169410200,115.78116607666016
2020-12-01,119.35037231445312,120.07977891765921,116.71478401192405,117.68732614953217,127728200,119.35037231445312
2020-12-02,119.70050811767578,119.98254627518949,117.57063810536371,118.66960823368215,89004200,119.70050811767578
2020-12-03,119.56434631347656,120.38127824003541,118.85438720785504,120.1284151780445,78967600,119.56434631347656
2020-12-04,118.89328002929688,119.48653134532607,118.18332098194936,119.23366830409037,78260400,118.89328002929688
2020-12-07,120.35211181640625,121.14959622013072,118.89329833984375,118.95164850453536,86712000,120.35211181640625
2020-12-08,120.96480560302734,121.54833690448348,119.7102251767506,120.9550855226028,82225500,120.96480560302734
2020-12-09,118.43620300292969,122.49170271232049,117.67762117756554,121.1106943933289,115089200,118.43620300292969
2020-12-10,119.85611724853516,120.4688236783502,116.85096494578069,117.19135328461722,81312200,119.85611724853516
2020-12-11,119.0489273071289,119.38931568762648,117.23999771944439,119.06837489176725,86939800,119.0489273071289
2020-12-14,118.43620300292969,119.96309415447033,118.20279492279666,119.23368741163418,79184500,118.43620300292969
2020-12-15,124.36872100830078,124.38817601169539,120.72168696233577,120.92591997852064,157243700,124.36872100830078
2020-12-16,124.30061340332031,124.84523464866267,123.08493568074685,123.91160246802319,98208600,124.30061340332031
2020-12-17,125.16619873046875,126.02204075578122,124.5243172114844,125.36070423445284,94359800,125.16619873046875
2020-12-18,123.18222045898438,125.55522622218948,122.65704668745983,125.41907088363601,192541500,123.18222045898438
2020-12-21,124.70909118652344,124.78689634893868,120.06034032088816,121.5872313887212,121251600,124.70909118652344
2020-12-22,128.2588653564453,130.71939584455194,126.09008564573021,127.99627481697722,168904800,128.2588653564453
2020-12-23,127.36415100097656,128.79377458393498,127.18908566358635,128.53119883757725,88223700,127.36415100097656
2020-12-24,128.34640502929688,129.79549835924004,127.50029800003861,127.71425848740788,54930100,128.34640502929688
2020-12-28,132.93682861328125,133.5689752639016,129.84413593469228,130.31096699096756,124486200,132.93682861328125
2020-12-29,131.16676330566406,134.979126993658,130.65131712079605,134.2594552546887,121047300,131.16676330566406
2020-12-30,130.04832458496094,132.25599920161764,129.7371040047212,131.85725339811574,96452100,130.04832458496094
2020-12-31,129.046630859375,131.04034539862676,128.10326370918978,130.39846396533886,99116600,129.046630859375
2021-01-04,125.85671997070312,129.94139522635723,123.27948103610497,129.85386996883645,143301900,125.85671997070312
2021-01-05,127.41276550292969,128.1227320895685,124.9036045069711,125.35098050896518,97664900,127.41276550292969
2021-01-06,123.12384796142578,127.45166544679954,122.90988747820573,124.21309795786028,155088000,123.12384796142578
2021-01-07,127.32520294189453,128.01571432439997,124.34922665409415,124.83549767732464,109578200,127.32520294189453
2021-01-08,128.42420959472656,128.98828589154797,126.65417554196101,128.79376556588605,105158200,128.42420959472656
2021-01-11,125.43852996826172,126.59585794045339,124.97171371420681,125.64277042681013,100384500,125.43852996826172
2021-01-12,125.26343536376953,126.1289973076945,123.376701166046,124.97166974271053,91951100,125.26343536376953
2021-01-13,127.29606628417969,127.84068762018809,124.96197060419559,125.22454635131636,88636800,127.29606628417969
2021-01-14,125.37043762207031,127.4030475675069,125.22454736600265,127.20854206590191,90221800,125.37043762207031
2021-01-15,123.64900970458984,126.64444134000357,123.51285439569902,125.24397825437474,111598500,123.64900970458984
2021-01-19,124.320068359375,125.17591022451418,123.45450641479232,124.27143828252557,90757300,124.320068359375
2021-01-20,128.40475463867188,128.85213061210496,125.02031169638846,125.12729193961263,104319500,128.40475463867188
2021-01-21,133.1118927001953,135.835014780142,129.9219543562017,130.12619481912182,120150900,133.1118927001953
2021-01-22,135.25146484375,136.01004665089906,131.31266555904966,132.53806351525557,114459400,135.25146484375
2021-01-25,138.9957275390625,141.1061423033731,132.79090363932372,139.14161777095364,157611700,138.9957275390625
2021-01-26,139.22914123535156,140.33783872046894,137.48828243304504,139.6570621664172,98390600,139.22914123535156
2021-01-27,138.15939331054688,140.33789398115397,136.55470402699004,139.49177186525554,140843800,138.15939331054688
2021-01-28,133.3258056640625,138.09127131319642,132.94651480242143,135.68909090953088,142621100,133.3258056640625
2021-01-29,128.33670043945312,132.98545188101477,126.63475125528835,132.1004347436925,177523800,128.33670043945312
2021-02-01,130.45680236816406,131.66275996689077,127.3349355620146,130.0775115262782,106239800,130.45680236816406
2021-02-02,131.2835235595703,132.56727200292497,130.91395264353687,132.00319554575555,83305400,131.2835235595703
